Najwa already analysed this one.
good data but confusing activation energies
can use to convert date serial number to seconds elapsed


Time(YYYY-MM-DD HH-MM-SS)	 Date Serial Number 	 Potential (Volts)	 Temperature(Cesius)
2.0140506155957e+013	7.357256666319445e+005		9.1725011970829e+001
2.0140506155957e+013	7.357256666319445e+005		9.1723140525887e+001
2.0140506155958e+013	7.357256666435185e+005		9.1567877303391e+001
2.0140506155958e+013	7.357256666435185e+005		9.1506050565120e+001
2.0140506155959e+013	7.357256666550926e+005		9.1441645751360e+001
2.0140506155959e+013	7.357256666550926e+005		9.1447502741103e+001
2.0140506160000e+013	7.357256666666666e+005		9.1383096106582e+001
2.0140506160000e+013	7.357256666666666e+005		9.1263878067562e+001
2.0140506160001e+013	7.357256666782408e+005		9.1256853287086e+001
2.0140506160001e+013	7.357256666782408e+005		9.1111861690051e+001
2.0140506160002e+013	7.357256666898148e+005		9.1115142976309e+001
2.0140506160002e+013	7.357256666898148e+005		9.1053302700557e+001
2.0140506160003e+013	7.357256667013889e+005		9.0991460570113e+001
2.0140506160003e+013	7.357256667013889e+005		9.0882527651245e+001
2.0140506160004e+013	7.357256667129629e+005		9.0820680392012e+001
2.0140506160004e+013	7.357256667129629e+005		9.0763985437172e+001
2.0140506160005e+013	7.357256667245370e+005		9.0744073473485e+001
2.0140506160005e+013	7.357256667245370e+005		9.0622241205448e+001
2.0140506160006e+013	7.357256667361112e+005		9.0625523272557e+001
2.0140506160006e+013	7.357256667361112e+005		9.0506261370042e+001
2.0140506160007e+013	7.357256667476852e+005		9.0506966222704e+001
2.0140506160007e+013	7.357256667476852e+005		9.0447685126352e+001
2.0140506160008e+013	7.357256667592593e+005		9.0328412870740e+001
2.0140506160008e+013	7.357256667592593e+005		9.0300763706659e+001
2.0140506160009e+013	7.357256667708333e+005		9.0178905068221e+001
2.0140506160009e+013	7.357256667708333e+005		9.0184765655498e+001
2.0140506160010e+013	7.357256667824074e+005		9.0122897334435e+001
2.0140506160010e+013	7.357256667824074e+005		9.0003606115523e+001
2.0140506160011e+013	7.357256667939815e+005		9.0012045233950e+001
2.0140506160011e+013	7.357256667939815e+005		8.9921812329351e+001
2.0140506160012e+013	7.357256668055556e+005		8.9865092457085e+001
2.0140506160012e+013	7.357256668055556e+005		8.9808371003753e+001
2.0140506160013e+013	7.357256668171296e+005		8.9689061352441e+001
2.0140506160013e+013	7.357256668171296e+005		8.9640070492623e+001
2.0140506160014e+013	7.357256668287037e+005		8.9638197146535e+001
2.0140506160014e+013	7.357256668287037e+005		8.9521456144224e+001
2.0140506160015e+013	7.357256668402777e+005		8.9522161337531e+001
2.0140506160015e+013	7.357256668402777e+005		8.9382204356130e+001
2.0140506160016e+013	7.357256668518519e+005		8.9325469400196e+001
2.0140506160016e+013	7.357256668518519e+005		8.9331332448972e+001
2.0140506160017e+013	7.357256668634260e+005		8.9279753984923e+001
2.0140506160018e+013	7.357256668750000e+005		8.9165571413466e+001
2.0140506160018e+013	7.357256668750000e+005		8.9108830375485e+001
2.0140506160019e+013	7.357256668865741e+005		8.9088902219640e+001
2.0140506160019e+013	7.357256668865741e+005		8.8974708850241e+001
2.0140506160020e+013	7.357256668981481e+005		8.8920541858041e+001
2.0140506160020e+013	7.357256668981481e+005		8.8863793922436e+001
2.0140506160021e+013	7.357256669097223e+005		8.8869658312938e+001
2.0140506160021e+013	7.357256669097223e+005		8.8823227128929e+001
2.0140506160022e+013	7.357256669212963e+005		8.8709018688685e+001
2.0140506160022e+013	7.357256669212963e+005		8.8660004046404e+001
2.0140506160023e+013	7.357256669328704e+005		8.8632332105868e+001
2.0140506160023e+013	7.357256669328704e+005		8.8523272665574e+001
2.0140506160024e+013	7.357256669444444e+005		8.8466513505373e+001
2.0140506160024e+013	7.357256669444444e+005		8.8412332807101e+001
2.0140506160025e+013	7.357256669560185e+005		8.8423358631088e+001
2.0140506160025e+013	7.357256669560185e+005		8.8309127420712e+001
2.0140506160026e+013	7.357256669675926e+005		8.8289191329898e+001
2.0140506160026e+013	7.357256669675926e+005		8.8177532828797e+001
2.0140506160027e+013	7.357256669791667e+005		8.8183399226929e+001
2.0140506160027e+013	7.357256669791667e+005		8.8071734811567e+001
2.0140506160028e+013	7.357256669907407e+005		8.8077601520615e+001
2.0140506160028e+013	7.357256669907407e+005		8.7963350537063e+001
2.0140506160029e+013	7.357256670023148e+005		8.7969217565018e+001
2.0140506160029e+013	7.357256670023148e+005		8.7836894765028e+001
2.0140506160030e+013	7.357256670138890e+005		8.7842762165564e+001
2.0140506160030e+013	7.357256670138890e+005		8.7731078658320e+001
2.0140506160031e+013	7.357256670254630e+005		8.7682040016083e+001
2.0140506160031e+013	7.357256670254630e+005		8.7625256917929e+001
2.0140506160032e+013	7.357256670370371e+005		8.7636287094897e+001
2.0140506160032e+013	7.357256670370371e+005		8.7524591978999e+001
2.0140506160033e+013	7.357256670486111e+005		8.7504648032710e+001
2.0140506160033e+013	7.357256670486111e+005		8.7392945501378e+001
2.0140506160034e+013	7.357256670601852e+005		8.7401395594114e+001
2.0140506160034e+013	7.357256670601852e+005		8.7289687238620e+001
2.0140506160035e+013	7.357256670717592e+005		8.7303300791254e+001
2.0140506160035e+013	7.357256670717592e+005		8.7186423585388e+001
2.0140506160036e+013	7.357256670833334e+005		8.7202619488357e+001
2.0140506160036e+013	7.357256670833334e+005		8.7125168842031e+001
2.0140506160037e+013	7.357256670949074e+005		8.7010862985017e+001
2.0140506160037e+013	7.357256670949074e+005		8.7027060328336e+001
2.0140506160038e+013	7.357256671064815e+005		8.6975422308705e+001
2.0140506160038e+013	7.357256671064815e+005		8.6928946934537e+001
2.0140506160039e+013	7.357256671180555e+005		8.6822376119759e+001
2.0140506160040e+013	7.357256671296296e+005		8.6773314935257e+001
2.0140506160040e+013	7.357256671296296e+005		8.6761110063083e+001
2.0140506160041e+013	7.357256671412037e+005		8.6712047350353e+001
2.0140506160041e+013	7.357256671412037e+005		8.6602882360462e+001
2.0140506160042e+013	7.357256671527778e+005		8.6616500657942e+001
2.0140506160042e+013	7.357256671527778e+005		8.6507330355774e+001
2.0140506160043e+013	7.357256671643519e+005		8.6455678685586e+001
2.0140506160043e+013	7.357256671643519e+005		8.6414356369545e+001
2.0140506160044e+013	7.357256671759259e+005		8.6336874677735e+001
2.0140506160044e+013	7.357256671759259e+005		8.6295549855055e+001
2.0140506160045e+013	7.357256671875001e+005		8.6243892599421e+001
2.0140506160045e+013	7.357256671875001e+005		8.6202565812567e+001
2.0140506160046e+013	7.357256671990741e+005		8.6153489118409e+001
2.0140506160046e+013	7.357256671990741e+005		8.6169693537239e+001
2.0140506160047e+013	7.357256672106482e+005		8.6057915175709e+001
2.0140506160047e+013	7.357256672106482e+005		8.5988169074992e+001
2.0140506160048e+013	7.357256672222222e+005		8.5946836875522e+001
2.0140506160048e+013	7.357256672222222e+005		8.5897753750453e+001
2.0140506160049e+013	7.357256672337963e+005		8.5851252807232e+001
2.0140506160049e+013	7.357256672337963e+005		8.5867459736682e+001
2.0140506160050e+013	7.357256672453703e+005		8.5760831127517e+001
2.0140506160050e+013	7.357256672453703e+005		8.5716910509910e+001
2.0140506160051e+013	7.357256672569445e+005		8.5644568506530e+001
2.0140506160051e+013	7.357256672569445e+005		8.5603229009819e+001
2.0140506160052e+013	7.357256672685185e+005		8.5559304830494e+001
2.0140506160052e+013	7.357256672685185e+005		8.5510211924595e+001
2.0140506160053e+013	7.357256672800926e+005		8.5463701710108e+001
2.0140506160053e+013	7.357256672800926e+005		8.5427526327733e+001
2.0140506160054e+013	7.357256672916666e+005		8.5383598170172e+001
2.0140506160054e+013	7.357256672916666e+005		8.5311243739547e+001
2.0140506160055e+013	7.357256673032407e+005		8.5272481325349e+001
2.0140506160055e+013	7.357256673032407e+005		8.5223381152863e+001
2.0140506160056e+013	7.357256673148149e+005		8.5242177554349e+001
2.0140506160056e+013	7.357256673148149e+005		8.5138098943404e+001
2.0140506160057e+013	7.357256673263889e+005		8.5088995358317e+001
2.0140506160057e+013	7.357256673263889e+005		8.5050228488395e+001
2.0140506160058e+013	7.357256673379630e+005		8.4988199877400e+001
2.0140506160058e+013	7.357256673379630e+005		8.4946846362364e+001
2.0140506160059e+013	7.357256673495370e+005		8.4900322598084e+001
2.0140506160059e+013	7.357256673495370e+005		8.4861551936849e+001
2.0140506160100e+013	7.357256673611112e+005		8.4815026113635e+001
2.0140506160100e+013	7.357256673611112e+005		8.4768499166499e+001
2.0140506160101e+013	7.357256673726852e+005		8.4727140936121e+001
2.0140506160101e+013	7.357256673726852e+005		8.4725262925862e+001
2.0140506160102e+013	7.357256673842593e+005		8.4621156412174e+001
2.0140506160103e+013	7.357256673958333e+005		8.4579795012939e+001
2.0140506160103e+013	7.357256673958333e+005		8.4541017892422e+001
2.0140506160104e+013	7.357256674074074e+005		8.4504825206831e+001
2.0140506160104e+013	7.357256674074074e+005		8.4460876028351e+001
2.0140506160105e+013	7.357256674189814e+005		8.4422096505480e+001
2.0140506160105e+013	7.357256674189814e+005		8.4362633047394e+001
2.0140506160106e+013	7.357256674305556e+005		8.4318680610153e+001
2.0140506160106e+013	7.357256674305556e+005		8.4277312689285e+001
2.0140506160107e+013	7.357256674421296e+005		8.4230772710107e+001
2.0140506160107e+013	7.357256674421296e+005		8.4197159799182e+001
2.0140506160108e+013	7.357256674537037e+005		8.4160960619343e+001
2.0140506160108e+013	7.357256674537037e+005		8.4109246316736e+001
2.0140506160109e+013	7.357256674652778e+005		8.4112539199615e+001
2.0140506160109e+013	7.357256674652778e+005		8.4008399401850e+001
2.0140506160110e+013	7.357256674768518e+005		8.3969610709025e+001
2.0140506160110e+013	7.357256674768518e+005		8.3925649237562e+001
2.0140506160111e+013	7.357256674884260e+005		8.3889444912237e+001
2.0140506160111e+013	7.357256674884260e+005		8.3850653800979e+001
2.0140506160112e+013	7.357256675000000e+005		8.3811861900375e+001
2.0140506160112e+013	7.357256675000000e+005		8.3809982992228e+001
2.0140506160113e+013	7.357256675115741e+005		8.3713585550344e+001
2.0140506160113e+013	7.357256675115741e+005		8.3669618172446e+001
2.0140506160114e+013	7.357256675231481e+005		8.3635995374421e+001
2.0140506160114e+013	7.357256675231481e+005		8.3594612653197e+001
2.0140506160115e+013	7.357256675347223e+005		8.3553229031193e+001
2.0140506160115e+013	7.357256675347223e+005		8.3514431067088e+001
2.0140506160116e+013	7.357256675462963e+005		8.3460112585961e+001
2.0140506160116e+013	7.357256675462963e+005		8.3481512892650e+001
2.0140506160117e+013	7.357256675578704e+005		8.3379925320669e+001
2.0140506160117e+013	7.357256675578704e+005		8.3343710606027e+001
2.0140506160118e+013	7.357256675694444e+005		8.3307495199711e+001
2.0140506160118e+013	7.357256675694444e+005		8.3266105316601e+001
2.0140506160119e+013	7.357256675810185e+005		8.3224714529265e+001
2.0140506160119e+013	7.357256675810185e+005		8.3170387747927e+001
2.0140506160120e+013	7.357256675925925e+005		8.3134169027428e+001
2.0140506160120e+013	7.357256675925925e+005		8.3097949613571e+001
2.0140506160121e+013	7.357256676041667e+005		8.3056555148351e+001
2.0140506160121e+013	7.357256676041667e+005		8.3017747013996e+001
2.0140506160122e+013	7.357256676157408e+005		8.2981525369514e+001
2.0140506160122e+013	7.357256676157408e+005		8.2953065018733e+001
2.0140506160123e+013	7.357256676273148e+005		8.2903905220621e+001
2.0140506160123e+013	7.357256676273148e+005		8.2859919052740e+001
2.0140506160124e+013	7.357256676388889e+005		8.2823694379712e+001
2.0140506160124e+013	7.357256676388889e+005		8.2792644106138e+001
2.0140506160125e+013	7.357256676504629e+005		8.2759005732630e+001
2.0140506160125e+013	7.357256676504629e+005		8.2722779120415e+001
2.0140506160126e+013	7.357256676620371e+005		8.2683964119941e+001
2.0140506160127e+013	7.357256676736111e+005		8.2627034005170e+001
2.0140506160127e+013	7.357256676736111e+005		8.2595980489457e+001
2.0140506160128e+013	7.357256676851852e+005		8.2559750739920e+001
2.0140506160128e+013	7.357256676851852e+005		8.2531284018497e+001
2.0140506160129e+013	7.357256676967592e+005		8.2495053022350e+001
2.0140506160129e+013	7.357256676967592e+005		8.2456233322769e+001
2.0140506160130e+013	7.357256677083334e+005		8.2417412820969e+001
2.0140506160130e+013	7.357256677083334e+005		8.2363062770036e+001
2.0140506160131e+013	7.357256677199074e+005		8.2324240341442e+001
2.0140506160131e+013	7.357256677199074e+005		8.2295770049861e+001
2.0140506160132e+013	7.357256677314815e+005		8.2254357945054e+001
2.0140506160132e+013	7.357256677314815e+005		8.2223298266084e+001
2.0140506160133e+013	7.357256677430555e+005		8.2189649699587e+001
2.0140506160133e+013	7.357256677430555e+005		8.2150823679491e+001
2.0140506160134e+013	7.357256677546296e+005		8.2104231392675e+001
2.0140506160134e+013	7.357256677546296e+005		8.2060226501217e+001
2.0140506160135e+013	7.357256677662038e+005		8.2023986401623e+001
2.0140506160135e+013	7.357256677662038e+005		8.1995511544974e+001
2.0140506160136e+013	7.357256677777778e+005		8.1959270191037e+001
2.0140506160136e+013	7.357256677777778e+005		8.1925616875915e+001
2.0140506160137e+013	7.357256677893519e+005		8.1889374166237e+001
2.0140506160137e+013	7.357256677893519e+005		8.1840186506526e+001
2.0140506160138e+013	7.357256678009259e+005		8.1803942138347e+001
2.0140506160138e+013	7.357256678009259e+005		8.1770286023160e+001
2.0140506160139e+013	7.357256678125000e+005		8.1731451289399e+001
2.0140506160139e+013	7.357256678125000e+005		8.1758049218701e+001
2.0140506160140e+013	7.357256678240740e+005		8.1669314032611e+001
2.0140506160140e+013	7.357256678240740e+005		8.1635655486648e+001
2.0140506160141e+013	7.357256678356482e+005		8.1581282704269e+001
2.0140506160141e+013	7.357256678356482e+005		8.1550211829864e+001
2.0140506160142e+013	7.357256678472222e+005		8.1513961820663e+001
2.0140506160142e+013	7.357256678472222e+005		8.1482889821937e+001
2.0140506160143e+013	7.357256678587963e+005		8.1446638500519e+001
2.0140506160143e+013	7.357256678587963e+005		8.1410386472104e+001
2.0140506160144e+013	7.357256678703703e+005		8.1381902239318e+001
2.0140506160144e+013	7.357256678703703e+005		8.1337880293100e+001
2.0140506160145e+013	7.357256678819445e+005		8.1304215747631e+001
2.0140506160145e+013	7.357256678819445e+005		8.1267960938871e+001
2.0140506160247e+013	7.357256685995370e+005		8.5786666321774e+001
2.0140506160248e+013	7.357256686111111e+005		8.6024334031024e+001
2.0140506160248e+013	7.357256686111111e+005		8.6385946771769e+001
2.0140506160249e+013	7.357256686226851e+005		8.6628706428170e+001
2.0140506160249e+013	7.357256686226851e+005		8.6876600216629e+001
2.0140506160250e+013	7.357256686342593e+005		8.7119299317011e+001
2.0140506160250e+013	7.357256686342593e+005		8.7364550016103e+001
2.0140506160251e+013	7.357256686458334e+005		8.7607189227974e+001
2.0140506160251e+013	7.357256686458334e+005		8.7865283494611e+001
2.0140506160252e+013	7.357256686574074e+005		8.8265263519301e+001
2.0140506160252e+013	7.357256686574074e+005		8.8528432509537e+001
2.0140506160253e+013	7.357256686689815e+005		8.8788987380330e+001
2.0140506160253e+013	7.357256686689815e+005		8.9057246229154e+001
2.0140506160254e+013	7.357256686805555e+005		8.9317732692020e+001
2.0140506160254e+013	7.357256686805555e+005		8.9578185611004e+001
2.0140506160255e+013	7.357256686921297e+005		8.9848918047052e+001
2.0140506160255e+013	7.357256686921297e+005		9.0251082614329e+001
2.0140506160256e+013	7.357256687037037e+005		9.0461743618996e+001
2.0140506160256e+013	7.357256687037037e+005		9.0792333110018e+001
2.0140506160257e+013	7.357256687152778e+005		9.1062904880106e+001
2.0140506160257e+013	7.357256687152778e+005		9.1348899300316e+001
2.0140506160258e+013	7.357256687268518e+005		9.1634854190008e+001
2.0140506160259e+013	7.357256687384259e+005		9.1920769686831e+001
2.0140506160259e+013	7.357256687384259e+005		9.2350856925107e+001
2.0140506160300e+013	7.357256687500000e+005		9.2644398619708e+001
2.0140506160300e+013	7.357256687500000e+005		9.2935324884770e+001
2.0140506160301e+013	7.357256687615741e+005		9.3228785004511e+001
2.0140506160301e+013	7.357256687615741e+005		9.3529925391566e+001
2.0140506160302e+013	7.357256687731481e+005		9.3828449715579e+001
2.0140506160302e+013	7.357256687731481e+005		9.4132078045275e+001
2.0140506160303e+013	7.357256687847222e+005		9.4592584421149e+001
2.0140506160303e+013	7.357256687847222e+005		9.4856823757305e+001
2.0140506160304e+013	7.357256687962964e+005		9.5238156177059e+001
2.0140506160304e+013	7.357256687962964e+005		9.5551870381790e+001
2.0140506160305e+013	7.357256688078704e+005		9.5880964419386e+001
2.0140506160305e+013	7.357256688078704e+005		9.6202297345520e+001
2.0140506160306e+013	7.357256688194445e+005		9.6474051217436e+001
2.0140506160306e+013	7.357256688194445e+005		9.7027264477402e+001
2.0140506160307e+013	7.357256688310185e+005		9.7358706355990e+001
2.0140506160307e+013	7.357256688310185e+005		9.7684961195671e+001
2.0140506160308e+013	7.357256688425926e+005		9.8016304944436e+001
2.0140506160308e+013	7.357256688425926e+005		9.8345031567617e+001
2.0140506160309e+013	7.357256688541666e+005		9.8613955368571e+001
2.0140506160309e+013	7.357256688541666e+005		9.9158936618386e+001
2.0140506160310e+013	7.357256688657408e+005		9.9490063302766e+001
2.0140506160310e+013	7.357256688657408e+005		9.9810876488556e+001
2.0140506160311e+013	7.357256688773148e+005		1.0014190841915e+002
2.0140506160311e+013	7.357256688773148e+005		1.0047032694536e+002
2.0140506160312e+013	7.357256688888889e+005		1.0079613336750e+002
